Total Score,Feasibility,Generation,Input,Variant
23.0,Infeasible,3,3,6
26.0,Infeasible,3,3,6
29.0,Infeasible,3,3,6
-17.0,Infeasible,3,3,6
0.0,Infeasible,3,3,6
19.0,Infeasible,3,3,6
3.0,Infeasible,3,3,6
3.0,Infeasible,3,3,6
10.0,Infeasible,3,3,6
16.0,Infeasible,3,3,6
-20.0,Infeasible,3,3,6
12.0,Feasible,3,3,6
12.0,Feasible,3,3,6
11.0,Infeasible,3,3,6
7.0,Infeasible,3,3,6
-347.0,Infeasible,3,3,6
-22.0,Infeasible,3,3,6
-22.0,Infeasible,3,3,6
-22.0,Infeasible,3,3,6
-22.0,Infeasible,3,3,6
13.0,Feasible,4,3,6
13.0,Feasible,4,3,6
13.0,Feasible,4,3,6
13.0,Feasible,4,3,6
13.0,Feasible,4,3,6
13.0,Feasible,4,3,6
14.0,Infeasible,4,3,6
13.0,Feasible,4,3,6
13.0,Feasible,4,3,6
3.0,Infeasible,4,3,6
8.0,Infeasible,4,3,6
4.0,Infeasible,4,3,6
8.0,Infeasible,4,3,6
8.0,Infeasible,4,3,6
4.0,Infeasible,4,3,6
8.0,Infeasible,4,3,6
-93.0,Infeasible,4,3,6
19.0,Infeasible,4,3,6
4.0,Infeasible,4,3,6
4.0,Infeasible,4,3,6
11.0,Infeasible,4,3,6
4.0,Infeasible,4,3,6
-14.0,Infeasible,4,3,6
-14.0,Infeasible,4,3,6
14.0,Infeasible,4,3,6
-18.0,Infeasible,4,3,6
14.0,Infeasible,4,3,6
15.0,Feasible,4,3,6
5.0,Infeasible,5,3,6
-23.0,Infeasible,5,3,6
-60.0,Infeasible,5,3,6
,Infeasible,5,3,6
9.0,Infeasible,5,3,6
-91.0,Infeasible,5,3,6
33.0,Feasible,5,3,6
3.0,Infeasible,5,3,6
-17.211600000000004,Infeasible,5,3,6
5.0,Infeasible,5,3,6
-94.0,Infeasible,5,3,6
-89.0,Infeasible,5,3,6
16.0,Infeasible,5,3,6
3.0,Infeasible,5,3,6
-56.0,Infeasible,5,3,6
-14.0,Infeasible,5,3,6
19.0,Infeasible,5,3,6
26.0,Feasible,5,3,6
26.0,Feasible,5,3,6
8.0,Infeasible,5,3,6
11.0,Infeasible,5,3,6
13.0,Infeasible,5,3,6
10.0,Infeasible,5,3,6
-14.0,Infeasible,5,3,6
19.0,Infeasible,5,3,6
4.0,Infeasible,5,3,6
17.0,Feasible,5,3,6
8.0,Infeasible,5,3,6
13.0,Infeasible,5,3,6
19.0,Infeasible,5,3,6
13.0,Feasible,5,3,6
13.0,Feasible,5,3,6
12.0,Infeasible,5,3,6
-447.25,Infeasible,5,3,6
-111.0,Infeasible,5,3,6
13.0,Feasible,5,3,6
14.0,Infeasible,5,3,6
4.0,Infeasible,5,3,6
15.0,Feasible,5,3,6
-103.25,Infeasible,5,3,6
-111.0,Infeasible,5,3,6
13.0,Feasible,5,3,6
8.0,Infeasible,5,3,6
15.0,Infeasible,6,3,6
29.0,Infeasible,6,3,6
-56.0,Infeasible,6,3,6
3.0,Infeasible,6,3,6
12.0,Infeasible,6,3,6
13.0,Feasible,6,3,6
18.0,Infeasible,6,3,6
-11.0,Infeasible,6,3,6
16.0,Feasible,6,3,6
-98.0,Infeasible,6,3,6
23.0,Infeasible,6,3,6
4.0,Infeasible,6,3,6
-486.25,Infeasible,6,3,6
17.0,Feasible,6,3,6
-14.0,Infeasible,6,3,6
4.0,Infeasible,6,3,6
-64.0,Infeasible,6,3,6
11.0,Infeasible,6,3,6
29.0,Infeasible,6,3,6
17.0,Feasible,6,3,6
-102.0,Infeasible,6,3,6
-99.0,Infeasible,6,3,6
14.0,Feasible,6,3,6
-96.0025,Infeasible,6,3,6
13.0,Feasible,6,3,6
4.0,Infeasible,6,3,6
8.0,Infeasible,6,3,6
-54.0,Infeasible,6,3,6
-14.0,Infeasible,6,3,6
4.0,Infeasible,6,3,6
-111.0,Infeasible,6,3,6
-99.0,Infeasible,6,3,6
15.0,Infeasible,6,3,6
-98.0,Infeasible,6,3,6
-22.0,Infeasible,6,3,6
17.0,Feasible,7,3,6
17.0,Feasible,7,3,6
8.0,Infeasible,7,3,6
8.0,Infeasible,7,3,6
17.0,Feasible,7,3,6
,Infeasible,7,3,6
-100.0,Infeasible,7,3,6
7.0,Infeasible,7,3,6
13.0,Feasible,7,3,6
12.0,Infeasible,7,3,6
26.0,Feasible,7,3,6
26.0,Feasible,7,3,6
26.0,Feasible,7,3,6
15.0,Feasible,7,3,6
33.0,Feasible,7,3,6
26.0,Infeasible,7,3,6
-23.291600000000003,Infeasible,7,3,6
26.0,Infeasible,7,3,6
26.0,Infeasible,7,3,6
-540.2916,Infeasible,7,3,6
26.0,Infeasible,7,3,6
26.0,Infeasible,7,3,6
23.0,Infeasible,7,3,6
23.0,Infeasible,7,3,6
23.0,Infeasible,7,3,6
23.0,Infeasible,7,3,6
16.0,Feasible,7,3,6
-90.0,Infeasible,7,3,6
21.0,Infeasible,7,3,6
21.0,Infeasible,7,3,6
21.0,Infeasible,7,3,6
21.0,Infeasible,7,3,6
,Infeasible,7,3,6
12.0,Infeasible,7,3,6
17.0,Infeasible,8,3,6
-55.0,Infeasible,8,3,6
-15.0,Infeasible,8,3,6
13.0,Feasible,8,3,6
17.0,Feasible,8,3,6
20.0,Feasible,8,3,6
8.0,Infeasible,8,3,6
9.0,Infeasible,8,3,6
15.0,Infeasible,8,3,6
15.0,Infeasible,8,3,6
13.0,Feasible,8,3,6
-11.0,Infeasible,8,3,6
17.0,Feasible,8,3,6
17.0,Feasible,8,3,6
-108.0,Infeasible,8,3,6
15.0,Feasible,8,3,6
13.0,Infeasible,8,3,6
15.0,Infeasible,8,3,6
26.0,Infeasible,8,3,6
21.0,Infeasible,8,3,6
23.0,Infeasible,8,3,6
8.0,Infeasible,8,3,6
21.0,Infeasible,8,3,6
29.0,Infeasible,8,3,6
26.0,Infeasible,8,3,6
23.0,Infeasible,8,3,6
8.0,Infeasible,8,3,6
-17.0,Infeasible,8,3,6
-60.0,Infeasible,8,3,6
13.0,Feasible,8,3,6
17.0,Feasible,8,3,6
11.0,Infeasible,8,3,6
21.0,Infeasible,8,3,6
8.0,Infeasible,8,3,6
13.0,Feasible,8,3,6
5.0,Infeasible,9,3,6
16.0,Infeasible,9,3,6
21.0,Infeasible,9,3,6
,Infeasible,9,3,6
23.0,Infeasible,9,3,6
33.0,Feasible,9,3,6
26.0,Infeasible,9,3,6
14.0,Feasible,9,3,6
-18.0,Infeasible,9,3,6
29.0,Infeasible,9,3,6
29.0,Infeasible,9,3,6
26.0,Infeasible,9,3,6
14.0,Feasible,9,3,6
14.0,Infeasible,9,3,6
23.0,Infeasible,9,3,6
17.0,Feasible,9,3,6
21.0,Infeasible,9,3,6
23.0,Infeasible,9,3,6
17.0,Feasible,9,3,6
,Infeasible,9,3,6
-56.0,Infeasible,9,3,6
26.0,Feasible,9,3,6
26.0,Feasible,9,3,6
16.0,Feasible,9,3,6
-21.0,Infeasible,9,3,6
17.0,Feasible,9,3,6
17.0,Feasible,9,3,6
-47.0,Infeasible,9,3,6
20.0,Feasible,9,3,6
-56.0,Infeasible,9,3,6
26.0,Feasible,9,3,6
29.0,Infeasible,9,3,6
29.0,Infeasible,9,3,6
29.0,Infeasible,9,3,6
23.0,Infeasible,9,3,6
-14.0,Infeasible,9,3,6
,Infeasible,9,3,6
-58.0,Infeasible,9,3,6
15.0,Feasible,9,3,6
-57.0,Infeasible,9,3,6
13.0,Infeasible,9,3,6
17.0,Feasible,10,3,6
19.0,Infeasible,10,3,6
20.0,Feasible,10,3,6
-21.348100000000002,Infeasible,10,3,6
-101.0,Infeasible,10,3,6
17.0,Feasible,10,3,6
-56.0,Infeasible,10,3,6
29.0,Infeasible,10,3,6
33.0,Feasible,10,3,6
10.0,Infeasible,10,3,6
11.0,Infeasible,10,3,6
,Infeasible,10,3,6
14.0,Infeasible,10,3,6
17.0,Infeasible,10,3,6
20.0,Infeasible,10,3,6
18.0,Infeasible,10,3,6
23.0,Infeasible,10,3,6
9.0,Infeasible,10,3,6
-93.40960000000001,Infeasible,10,3,6
13.0,Feasible,10,3,6
11.0,Infeasible,10,3,6
10.0,Infeasible,10,3,6
21.0,Infeasible,10,3,6
9.0,Infeasible,10,3,6
-56.16,Infeasible,10,3,6
29.0,Infeasible,11,3,6
-14.0,Infeasible,11,3,6
15.0,Infeasible,11,3,6
12.0,Infeasible,11,3,6
,Infeasible,11,3,6
-47.739599999999996,Infeasible,11,3,6
19.0,Infeasible,11,3,6
21.0,Infeasible,11,3,6
-14.0,Infeasible,11,3,6
29.0,Infeasible,11,3,6
20.0,Infeasible,11,3,6
18.0,Infeasible,11,3,6
21.0,Infeasible,11,3,6
13.0,Infeasible,11,3,6
20.0,Infeasible,11,3,6
23.0,Infeasible,11,3,6
,Infeasible,11,3,6
20.0,Feasible,11,3,6
9.0,Infeasible,11,3,6
26.0,Feasible,11,3,6
23.0,Infeasible,11,3,6
26.0,Feasible,11,3,6
15.0,Feasible,11,3,6
-55.0,Infeasible,11,3,6
20.0,Feasible,11,3,6
18.0,Infeasible,11,3,6
-55.0,Infeasible,11,3,6
15.0,Feasible,11,3,6
14.0,Infeasible,11,3,6
13.0,Infeasible,11,3,6
26.0,Feasible,11,3,6
20.0,Feasible,11,3,6
17.0,Feasible,11,3,6
17.0,Feasible,11,3,6
29.0,Infeasible,11,3,6
33.0,Feasible,11,3,6
14.0,Feasible,11,3,6
-54.0,Infeasible,11,3,6
29.0,Infeasible,11,3,6
26.0,Feasible,11,3,6
33.0,Feasible,11,3,6
19.0,Infeasible,12,3,6
26.0,Feasible,12,3,6
20.0,Feasible,12,3,6
-55.1024,Infeasible,12,3,6
17.0,Feasible,12,3,6
26.0,Feasible,12,3,6
18.0,Infeasible,12,3,6
9.0,Infeasible,12,3,6
17.0,Feasible,12,3,6
20.0,Infeasible,12,3,6
20.0,Feasible,12,3,6
14.0,Infeasible,12,3,6
13.0,Infeasible,12,3,6
15.0,Feasible,12,3,6
-55.0,Infeasible,12,3,6
33.0,Feasible,12,3,6
20.0,Feasible,12,3,6
14.0,Feasible,12,3,6
20.0,Feasible,12,3,6
23.0,Infeasible,12,3,6
19.0,Infeasible,12,3,6
28.0,Infeasible,12,3,6
20.0,Feasible,13,3,6
29.0,Infeasible,13,3,6
-52.2916,Infeasible,13,3,6
21.0,Infeasible,13,3,6
22.0,Infeasible,13,3,6
17.0,Feasible,13,3,6
21.0,Infeasible,13,3,6
20.0,Feasible,13,3,6
19.0,Infeasible,13,3,6
-92.3364,Infeasible,13,3,6
15.0,Feasible,13,3,6
15.0,Feasible,13,3,6
-47.0,Infeasible,13,3,6
14.0,Feasible,13,3,6
21.0,Infeasible,13,3,6
29.0,Infeasible,13,3,6
20.0,Feasible,13,3,6
20.0,Feasible,13,3,6
17.0,Feasible,13,3,6
-47.739599999999996,Infeasible,13,3,6
,Infeasible,13,3,6
14.0,Feasible,13,3,6
-18.0,Infeasible,13,3,6
21.0,Infeasible,13,3,6
15.0,Infeasible,13,3,6
12.0,Infeasible,13,3,6
,Infeasible,14,3,6
20.0,Feasible,14,3,6
23.0,Infeasible,14,3,6
21.0,Infeasible,14,3,6
21.0,Infeasible,14,3,6
26.0,Feasible,14,3,6
16.0,Infeasible,14,3,6
23.0,Infeasible,14,3,6
-92.31360000000001,Infeasible,14,3,6
21.0,Infeasible,14,3,6
20.0,Feasible,14,3,6
17.0,Feasible,14,3,6
28.0,Infeasible,14,3,6
-92.31360000000001,Infeasible,14,3,6
17.0,Feasible,14,3,6
14.0,Feasible,14,3,6
-50.0,Infeasible,14,3,6
17.0,Feasible,14,3,6
13.0,Feasible,14,3,6
-54.0,Infeasible,14,3,6
20.0,Feasible,14,3,6
16.0,Feasible,14,3,6
,Infeasible,14,3,6
21.0,Infeasible,14,3,6
26.0,Feasible,14,3,6
12.0,Infeasible,14,3,6
16.0,Infeasible,14,3,6
13.0,Feasible,14,3,6
13.997500000000002,Infeasible,14,3,6
13.0,Feasible,14,3,6
20.0,Infeasible,14,3,6
-93.0,Infeasible,14,3,6
-91.49000000000001,Infeasible,14,3,6
17.0,Feasible,14,3,6
15.0,Feasible,14,3,6
-56.0,Infeasible,14,3,6
,Infeasible,14,3,6
-11.0,Infeasible,14,3,6
16.0,Infeasible,14,3,6
14.0,Infeasible,14,3,6
-14.0,Infeasible,14,3,6
29.0,Infeasible,14,3,6
17.0,Feasible,14,3,6
19.0,Infeasible,14,3,6
17.0,Feasible,14,3,6
-47.739599999999996,Infeasible,14,3,6
23.0,Infeasible,14,3,6
28.0,Infeasible,15,3,6
17.0,Feasible,15,3,6
20.0,Infeasible,15,3,6
18.0,Infeasible,15,3,6
14.0,Infeasible,15,3,6
12.0,Infeasible,15,3,6
20.0,Feasible,15,3,6
-90.0,Infeasible,15,3,6
29.0,Infeasible,15,3,6
-53.1936,Infeasible,15,3,6
15.0,Feasible,15,3,6
-56.0,Infeasible,15,3,6
17.0,Infeasible,15,3,6
13.0,Feasible,15,3,6
-14.0,Infeasible,15,3,6
-52.3364,Infeasible,15,3,6
17.0,Feasible,15,3,6
15.0,Feasible,15,3,6
-53.3844,Infeasible,15,3,6
29.0,Infeasible,15,3,6
33.0,Feasible,15,3,6
-91.49000000000001,Infeasible,15,3,6
18.0,Infeasible,15,3,6
13.0,Feasible,15,3,6
-18.0,Infeasible,15,3,6
-99.0016,Infeasible,15,3,6
17.0,Feasible,15,3,6
20.9996,Infeasible,15,3,6
15.0,Feasible,15,3,6
16.0,Feasible,15,3,6
-21.0,Infeasible,15,3,6
-92.31360000000001,Infeasible,15,3,6
21.0,Infeasible,15,3,6
-14.0,Infeasible,15,3,6
16.0,Feasible,15,3,6
26.0,Infeasible,15,3,6
20.0,Feasible,15,3,6
23.0,Infeasible,15,3,6
16.0,Infeasible,15,3,6
-47.739599999999996,Infeasible,15,3,6
18.0,Infeasible,15,3,6
13.0,Infeasible,15,3,6
20.0,Infeasible,15,3,6
-94.0,Infeasible,16,3,6
29.0,Infeasible,16,3,6
26.0,Feasible,16,3,6
21.0,Infeasible,16,3,6
33.0,Feasible,16,3,6
23.0,Infeasible,16,3,6
26.0,Feasible,16,3,6
18.0,Infeasible,16,3,6
17.0,Feasible,16,3,6
-11.0,Infeasible,16,3,6
17.0,Feasible,16,3,6
20.0,Infeasible,16,3,6
17.0,Feasible,16,3,6
18.0,Infeasible,16,3,6
-91.49000000000001,Infeasible,16,3,6
29.0,Infeasible,16,3,6
-14.0,Infeasible,16,3,6
-14.0,Infeasible,16,3,6
20.0,Feasible,16,3,6
26.0,Feasible,16,3,6
21.0,Infeasible,16,3,6
23.0,Infeasible,16,3,6
20.0,Feasible,16,3,6
,Infeasible,16,3,6
-17.211600000000004,Infeasible,16,3,6
-14.0,Infeasible,16,3,6
29.0,Infeasible,16,3,6
17.0,Feasible,16,3,6
20.0,Feasible,16,3,6
-14.0,Infeasible,16,3,6
13.0,Infeasible,16,3,6
20.0,Infeasible,16,3,6
21.0,Infeasible,16,3,6
21.0,Infeasible,16,3,6
13.0,Feasible,16,3,6
-337.7921,Infeasible,16,3,6
,Infeasible,16,3,6
-21.0,Infeasible,17,3,6
-440.5636,Infeasible,17,3,6
,Infeasible,17,3,6
16.0,Feasible,17,3,6
13.0,Feasible,17,3,6
14.0,Infeasible,17,3,6
-56.0,Infeasible,17,3,6
20.0,Feasible,17,3,6
18.0,Infeasible,17,3,6
-14.0,Infeasible,17,3,6
21.0,Infeasible,17,3,6
,Infeasible,17,3,6
-13.0,Infeasible,17,3,6
-21.435599999999994,Infeasible,17,3,6
15.0,Feasible,17,3,6
21.0,Infeasible,17,3,6
14.0,Infeasible,17,3,6
13.0,Feasible,17,3,6
17.0,Feasible,17,3,6
21.0,Infeasible,17,3,6
20.0,Feasible,17,3,6
15.0,Feasible,17,3,6
-23.291600000000003,Infeasible,17,3,6
19.0,Infeasible,17,3,6
15.0,Feasible,17,3,6
14.0,Infeasible,17,3,6
-52.2916,Infeasible,17,3,6
-51.0,Infeasible,17,3,6
16.0,Feasible,17,3,6
21.0,Infeasible,17,3,6
23.0,Infeasible,17,3,6
15.0,Infeasible,18,3,6
19.0,Infeasible,18,3,6
-93.0,Infeasible,18,3,6
20.0,Feasible,18,3,6
14.0,Feasible,18,3,6
13.0,Infeasible,18,3,6
-93.40960000000001,Infeasible,18,3,6
9.0,Infeasible,18,3,6
-141.0,Infeasible,18,3,6
15.0,Feasible,18,3,6
-21.435599999999994,Infeasible,18,3,6
22.0,Infeasible,18,3,6
20.0,Feasible,18,3,6
21.0,Infeasible,18,3,6
17.0,Infeasible,18,3,6
14.0,Infeasible,18,3,6
-14.0,Infeasible,18,3,6
29.0,Infeasible,18,3,6
,Infeasible,18,3,6
-11.0,Infeasible,18,3,6
11.0,Feasible,18,3,6
-52.0,Infeasible,18,3,6
-90.0,Infeasible,18,3,6
17.0,Feasible,18,3,6
13.0,Infeasible,18,3,6
14.0,Infeasible,18,3,6
21.0,Infeasible,18,3,6
-51.0,Infeasible,18,3,6
29.0,Infeasible,18,3,6
23.0,Infeasible,18,3,6
21.0,Infeasible,18,3,6
16.0,Infeasible,18,3,6
11.0,Infeasible,18,3,6
15.0,Infeasible,18,3,6
9.0,Infeasible,18,3,6
29.0,Infeasible,18,3,6
-17.0,Infeasible,18,3,6
18.0,Infeasible,18,3,6
20.0,Feasible,18,3,6
17.0,Infeasible,19,3,6
17.0,Feasible,19,3,6
-90.00040000000001,Infeasible,19,3,6
21.0,Infeasible,19,3,6
23.0,Infeasible,19,3,6
-53.3844,Infeasible,19,3,6
10.0,Infeasible,19,3,6
18.0,Infeasible,19,3,6
29.0,Infeasible,19,3,6
21.0,Infeasible,19,3,6
29.0,Infeasible,19,3,6
18.0,Infeasible,19,3,6
21.0,Infeasible,19,3,6
21.0,Infeasible,19,3,6
-330.7396,Infeasible,19,3,6
17.0,Feasible,19,3,6
-330.7396,Infeasible,19,3,6
17.0,Feasible,19,3,6
20.0,Feasible,19,3,6
26.0,Feasible,19,3,6
16.0,Feasible,19,3,6
18.0,Infeasible,19,3,6
-52.3364,Infeasible,19,3,6
,Infeasible,19,3,6
15.0,Infeasible,19,3,6
15.0,Infeasible,19,3,6
15.0,Feasible,19,3,6
-56.0,Infeasible,19,3,6
-24.280900000000003,Infeasible,19,3,6
9.0,Infeasible,19,3,6
-55.0,Infeasible,19,3,6
15.0,Feasible,19,3,6
17.0,Feasible,20,3,6
20.9996,Infeasible,20,3,6
-52.3364,Infeasible,20,3,6
17.0,Feasible,20,3,6
13.0,Feasible,20,3,6
-60.0,Infeasible,20,3,6
29.0,Infeasible,20,3,6
29.0,Infeasible,20,3,6
19.0,Infeasible,20,3,6
13.0,Feasible,20,3,6
-60.0,Infeasible,20,3,6
18.0,Infeasible,20,3,6
-58.435599999999994,Infeasible,20,3,6
17.0,Feasible,20,3,6
29.0,Infeasible,20,3,6
18.0,Infeasible,20,3,6
-14.0,Infeasible,20,3,6
20.9996,Infeasible,20,3,6
17.0,Feasible,20,3,6
23.0,Infeasible,20,3,6
20.0,Feasible,20,3,6
-94.0,Infeasible,20,3,6
13.0,Feasible,20,3,6
-14.0,Infeasible,20,3,6
16.0,Feasible,20,3,6
28.0,Infeasible,20,3,6
18.0,Infeasible,20,3,6
-337.0,Infeasible,20,3,6
14.0,Feasible,20,3,6
-54.0,Infeasible,20,3,6
14.0,Infeasible,20,3,6
21.0,Infeasible,20,3,6
20.0,Feasible,20,3,6
15.0,Infeasible,20,3,6
15.0,Infeasible,20,3,6
17.0,Feasible,20,3,6
20.0,Feasible,20,3,6
21.0,Infeasible,20,3,6
-14.0,Infeasible,20,3,6
20.0,Feasible,20,3,6
15.0,Infeasible,20,3,6
16.0,Infeasible,20,3,6
-440.5636,Infeasible,20,3,6
,Infeasible,20,3,6
15.0,Infeasible,21,3,6
15.0,Infeasible,21,3,6
18.0,Infeasible,21,3,6
20.0,Feasible,21,3,6
26.0,Feasible,21,3,6
-56.0,Infeasible,21,3,6
20.0,Feasible,21,3,6
20.0,Feasible,21,3,6
18.0,Infeasible,21,3,6
17.0,Feasible,21,3,6
-90.0,Infeasible,21,3,6
15.0,Feasible,21,3,6
15.0,Infeasible,21,3,6
14.0,Feasible,21,3,6
14.0,Infeasible,21,3,6
33.0,Feasible,21,3,6
29.0,Infeasible,21,3,6
-56.0,Infeasible,21,3,6
20.0,Feasible,21,3,6
,Infeasible,21,3,6
21.0,Infeasible,21,3,6
-50.0,Infeasible,21,3,6
18.0,Infeasible,21,3,6
-52.5476,Infeasible,21,3,6
18.0,Infeasible,21,3,6
,Infeasible,21,3,6
-440.5636,Infeasible,21,3,6
13.0,Infeasible,21,3,6
-90.0,Infeasible,21,3,6
21.0,Infeasible,21,3,6
28.0,Infeasible,21,3,6
-56.0,Infeasible,21,3,6
20.0,Feasible,21,3,6
29.0,Infeasible,21,3,6
18.0,Infeasible,21,3,6
14.0,Infeasible,21,3,6
18.0,Infeasible,21,3,6
29.0,Infeasible,21,3,6
13.0,Feasible,21,3,6
-94.0,Infeasible,21,3,6
20.0,Infeasible,21,3,6
17.0,Feasible,21,3,6
17.0,Infeasible,21,3,6
18.0,Infeasible,21,3,6
17.0,Feasible,21,3,6
21.0,Infeasible,21,3,6
-47.739599999999996,Infeasible,22,3,6
,Infeasible,22,3,6
14.0,Feasible,22,3,6
-54.0,Infeasible,22,3,6
-57.0,Infeasible,22,3,6
13.0,Infeasible,22,3,6
17.0,Feasible,22,3,6
-14.0,Infeasible,22,3,6
20.0,Feasible,22,3,6
20.0,Feasible,22,3,6
14.0,Infeasible,22,3,6
-52.2916,Infeasible,22,3,6
21.0,Infeasible,22,3,6
15.0,Feasible,22,3,6
-56.0,Infeasible,22,3,6
17.0,Feasible,22,3,6
-14.0,Infeasible,22,3,6
29.0,Infeasible,22,3,6
20.0,Feasible,22,3,6
-52.2916,Infeasible,22,3,6
15.0,Infeasible,22,3,6
20.0,Feasible,22,3,6
18.0,Infeasible,22,3,6
21.0,Infeasible,22,3,6
18.0,Infeasible,22,3,6
17.0,Feasible,22,3,6
33.0,Feasible,22,3,6
29.0,Infeasible,22,3,6
20.0,Feasible,22,3,6
28.0,Infeasible,22,3,6
21.0,Infeasible,22,3,6
9.0,Infeasible,22,3,6
20.0,Feasible,22,3,6
29.0,Infeasible,22,3,6
14.0,Infeasible,22,3,6
17.0,Infeasible,22,3,6
-14.0,Infeasible,22,3,6
29.0,Infeasible,22,3,6
18.0,Infeasible,22,3,6
28.0,Infeasible,22,3,6
-47.0,Infeasible,22,3,6
13.0,Infeasible,22,3,6
23.0,Infeasible,22,3,6
20.0,Feasible,22,3,6
10.0,Infeasible,23,3,6
15.0,Infeasible,23,3,6
16.0,Infeasible,23,3,6
17.0,Feasible,23,3,6
20.0,Feasible,23,3,6
-90.7396,Infeasible,23,3,6
29.0,Infeasible,23,3,6
20.0,Feasible,23,3,6
-50.0,Infeasible,23,3,6
16.0,Infeasible,23,3,6
-97.0,Infeasible,23,3,6
14.0,Feasible,23,3,6
-22.0,Infeasible,23,3,6
-14.0,Infeasible,23,3,6
16.0,Feasible,23,3,6
21.0,Infeasible,23,3,6
17.0,Feasible,23,3,6
-97.0,Infeasible,23,3,6
13.0,Feasible,23,3,6
28.0,Infeasible,23,3,6
21.0,Infeasible,23,3,6
20.0,Feasible,23,3,6
18.0,Infeasible,23,3,6
21.0,Infeasible,23,3,6
21.0,Infeasible,23,3,6
-14.0,Infeasible,23,3,6
15.0,Feasible,23,3,6
-14.0,Infeasible,23,3,6
17.0,Feasible,23,3,6
29.0,Infeasible,23,3,6
20.0,Feasible,23,3,6
17.0,Feasible,23,3,6
21.0,Infeasible,23,3,6
20.0,Feasible,23,3,6
-50.0,Infeasible,23,3,6
13.0,Infeasible,23,3,6
-11.0,Infeasible,23,3,6
13.0,Infeasible,23,3,6
-52.3364,Infeasible,23,3,6
18.0,Infeasible,23,3,6
18.0,Infeasible,24,3,6
17.0,Feasible,24,3,6
20.0,Feasible,24,3,6
-56.0,Infeasible,24,3,6
33.0,Feasible,24,3,6
14.0,Infeasible,24,3,6
13.0,Infeasible,24,3,6
17.0,Feasible,24,3,6
26.0,Feasible,24,3,6
-14.0,Infeasible,24,3,6
18.0,Infeasible,24,3,6
21.0,Infeasible,24,3,6
13.0,Infeasible,24,3,6
15.0,Feasible,24,3,6
20.0,Feasible,24,3,6
-56.0,Infeasible,24,3,6
20.0,Feasible,24,3,6
21.0,Infeasible,24,3,6
16.0,Feasible,24,3,6
-21.0,Infeasible,24,3,6
28.0,Infeasible,24,3,6
28.0,Infeasible,24,3,6
14.0,Infeasible,24,3,6
17.0,Infeasible,24,3,6
21.0,Infeasible,24,3,6
,Infeasible,24,3,6
-47.0,Infeasible,24,3,6
17.0,Feasible,24,3,6
16.0,Infeasible,24,3,6
22.0,Infeasible,24,3,6
17.0,Feasible,24,3,6
-335.5476,Infeasible,24,3,6
13.997500000000002,Infeasible,24,3,6
14.0,Infeasible,24,3,6
18.0,Infeasible,24,3,6
20.0,Infeasible,24,3,6
-18.5929,Infeasible,24,3,6
11.0,Infeasible,24,3,6
17.0,Feasible,24,3,6
18.0,Infeasible,24,3,6
20.0,Feasible,24,3,6
29.0,Infeasible,25,3,6
33.0,Feasible,25,3,6
29.0,Infeasible,25,3,6
-89.0,Infeasible,25,3,6
20.0,Feasible,25,3,6
20.0,Feasible,25,3,6
28.0,Infeasible,25,3,6
15.0,Infeasible,25,3,6
16.0,Infeasible,25,3,6
17.0,Feasible,25,3,6
17.0,Infeasible,25,3,6
-18.5929,Infeasible,25,3,6
23.0,Infeasible,25,3,6
21.0,Infeasible,25,3,6
29.0,Infeasible,25,3,6
-47.0,Infeasible,25,3,6
17.0,Feasible,25,3,6
20.0,Feasible,25,3,6
-14.0,Infeasible,25,3,6
28.0,Infeasible,25,3,6
15.0,Infeasible,25,3,6
19.0,Infeasible,25,3,6
29.0,Infeasible,25,3,6
-14.0,Infeasible,25,3,6
21.0,Infeasible,25,3,6
23.0,Infeasible,25,3,6
18.0,Infeasible,25,3,6
17.0,Feasible,25,3,6
20.0,Feasible,25,3,6
-11.0,Infeasible,25,3,6
13.0,Infeasible,25,3,6
9.0,Infeasible,25,3,6
15.0,Infeasible,25,3,6
21.0,Infeasible,25,3,6
-53.3844,Infeasible,25,3,6
10.0,Infeasible,25,3,6
17.0,Feasible,25,3,6
28.0,Infeasible,25,3,6
21.0,Infeasible,25,3,6
13.0,Infeasible,25,3,6
,Infeasible,26,3,6
17.0,Feasible,26,3,6
-50.0,Infeasible,26,3,6
-263.4436,Infeasible,26,3,6
,Infeasible,26,3,6
,Infeasible,26,3,6
26.0,Feasible,26,3,6
29.0,Infeasible,26,3,6
23.0,Infeasible,26,3,6
13.0,Feasible,26,3,6
14.0,Infeasible,26,3,6
33.0,Feasible,26,3,6
23.0,Infeasible,26,3,6
7.0,Infeasible,26,3,6
17.0,Feasible,26,3,6
20.0,Infeasible,26,3,6
20.0,Feasible,26,3,6
-21.0,Infeasible,26,3,6
28.0,Infeasible,26,3,6
18.0,Infeasible,26,3,6
20.0,Feasible,26,3,6
21.0,Infeasible,26,3,6
9.0,Infeasible,26,3,6
-24.280900000000003,Infeasible,26,3,6
-51.0,Infeasible,26,3,6
17.0,Feasible,26,3,6
14.0,Feasible,26,3,6
-54.0,Infeasible,26,3,6
15.0,Infeasible,26,3,6
-92.0,Infeasible,26,3,6
17.0,Feasible,27,3,6
-57.0,Infeasible,27,3,6
13.0,Feasible,27,3,6
13.997500000000002,Infeasible,27,3,6
-50.0,Infeasible,27,3,6
13.0,Infeasible,27,3,6
20.0,Feasible,27,3,6
22.0,Infeasible,27,3,6
,Infeasible,27,3,6
