Individual,Run,Variant,Input,Feasibility
56,87,2,3,Infeasible
57,87,2,3,Infeasible
58,87,2,3,Infeasible
59,87,2,3,Infeasible
60,87,2,3,Infeasible
61,87,2,3,Infeasible
62,87,2,3,Infeasible
63,87,2,3,Infeasible
64,87,2,3,Infeasible
65,87,2,3,Infeasible
66,87,2,3,Infeasible
67,87,2,3,Infeasible
68,87,2,3,Infeasible
69,87,2,3,Infeasible
70,87,2,3,Infeasible
71,87,2,3,Infeasible
72,87,2,3,Infeasible
73,87,2,3,Infeasible
74,87,2,3,Infeasible
75,87,2,3,Infeasible
76,87,2,3,Infeasible
77,87,2,3,Infeasible
78,87,2,3,Infeasible
79,87,2,3,Infeasible
80,87,2,3,Infeasible
81,87,2,3,Infeasible
82,87,2,3,Infeasible
83,87,2,3,Infeasible
84,87,2,3,Infeasible
85,87,2,3,Infeasible
86,87,2,3,Infeasible
87,87,2,3,Infeasible
88,87,2,3,Infeasible
89,87,2,3,Infeasible
90,87,2,3,Infeasible
91,87,2,3,Infeasible
0,88,2,1,Infeasible
1,88,2,1,Infeasible
2,88,2,1,Infeasible
3,88,2,1,Infeasible
4,88,2,1,Infeasible
5,88,2,1,Infeasible
6,88,2,1,Infeasible
7,88,2,1,Infeasible
8,88,2,1,Infeasible
9,88,2,1,Infeasible
10,88,2,1,Infeasible
11,88,2,1,Infeasible
12,88,2,1,Infeasible
13,88,2,1,Infeasible
14,88,2,1,Infeasible
15,88,2,1,Infeasible
16,88,2,1,Infeasible
17,88,2,1,Infeasible
18,88,2,1,Infeasible
19,88,2,1,Infeasible
20,88,2,1,Infeasible
21,88,2,1,Infeasible
22,88,2,1,Infeasible
23,88,2,1,Infeasible
24,88,2,1,Infeasible
25,88,2,1,Infeasible
26,88,2,1,Infeasible
27,88,2,1,Infeasible
28,88,2,1,Infeasible
29,88,2,1,Infeasible
30,88,2,1,Infeasible
31,88,2,1,Infeasible
32,88,2,1,Infeasible
33,88,2,1,Infeasible
34,88,2,1,Infeasible
35,88,2,1,Infeasible
36,88,2,1,Infeasible
37,88,2,1,Infeasible
38,88,2,1,Infeasible
39,88,2,1,Infeasible
40,88,2,1,Infeasible
41,88,2,1,Infeasible
42,88,2,1,Infeasible
43,88,2,1,Infeasible
44,88,2,1,Infeasible
45,88,2,1,Infeasible
46,88,2,1,Infeasible
47,88,2,1,Infeasible
48,88,2,1,Infeasible
49,88,2,1,Infeasible
50,88,2,1,Infeasible
51,88,2,1,Infeasible
52,88,2,1,Infeasible
53,88,2,1,Infeasible
54,88,2,1,Infeasible
55,88,2,1,Infeasible
56,88,2,1,Infeasible
57,88,2,1,Infeasible
58,88,2,1,Infeasible
59,88,2,1,Infeasible
60,88,2,1,Infeasible
61,88,2,1,Infeasible
62,88,2,1,Infeasible
63,88,2,1,Infeasible
64,88,2,1,Infeasible
65,88,2,1,Infeasible
66,88,2,1,Infeasible
67,88,2,1,Infeasible
68,88,2,1,Infeasible
69,88,2,1,Infeasible
70,88,2,1,Infeasible
71,88,2,1,Infeasible
72,88,2,1,Infeasible
73,88,2,1,Infeasible
74,88,2,1,Infeasible
75,88,2,1,Infeasible
76,88,2,1,Infeasible
77,88,2,1,Infeasible
78,88,2,1,Infeasible
79,88,2,1,Infeasible
80,88,2,1,Infeasible
81,88,2,1,Infeasible
82,88,2,1,Infeasible
83,88,2,1,Infeasible
84,88,2,1,Infeasible
85,88,2,1,Infeasible
86,88,2,1,Infeasible
87,88,2,1,Infeasible
88,88,2,1,Infeasible
89,88,2,1,Infeasible
90,88,2,1,Infeasible
91,88,2,1,Infeasible
0,88,2,2,Infeasible
1,88,2,2,Infeasible
2,88,2,2,Infeasible
3,88,2,2,Infeasible
4,88,2,2,Infeasible
5,88,2,2,Infeasible
6,88,2,2,Infeasible
7,88,2,2,Infeasible
8,88,2,2,Infeasible
9,88,2,2,Infeasible
10,88,2,2,Infeasible
11,88,2,2,Infeasible
12,88,2,2,Infeasible
13,88,2,2,Infeasible
14,88,2,2,Infeasible
15,88,2,2,Infeasible
16,88,2,2,Infeasible
17,88,2,2,Infeasible
18,88,2,2,Infeasible
19,88,2,2,Infeasible
20,88,2,2,Infeasible
21,88,2,2,Infeasible
22,88,2,2,Infeasible
23,88,2,2,Infeasible
24,88,2,2,Infeasible
25,88,2,2,Infeasible
26,88,2,2,Infeasible
27,88,2,2,Infeasible
28,88,2,2,Infeasible
29,88,2,2,Infeasible
30,88,2,2,Infeasible
31,88,2,2,Infeasible
32,88,2,2,Infeasible
33,88,2,2,Infeasible
34,88,2,2,Infeasible
35,88,2,2,Infeasible
36,88,2,2,Infeasible
37,88,2,2,Infeasible
38,88,2,2,Infeasible
39,88,2,2,Infeasible
40,88,2,2,Infeasible
41,88,2,2,Infeasible
42,88,2,2,Infeasible
43,88,2,2,Infeasible
44,88,2,2,Infeasible
45,88,2,2,Infeasible
46,88,2,2,Infeasible
47,88,2,2,Infeasible
48,88,2,2,Infeasible
49,88,2,2,Infeasible
50,88,2,2,Infeasible
51,88,2,2,Infeasible
52,88,2,2,Infeasible
53,88,2,2,Infeasible
54,88,2,2,Infeasible
55,88,2,2,Infeasible
56,88,2,2,Infeasible
57,88,2,2,Infeasible
58,88,2,2,Infeasible
59,88,2,2,Infeasible
60,88,2,2,Infeasible
61,88,2,2,Infeasible
62,88,2,2,Infeasible
63,88,2,2,Infeasible
64,88,2,2,Infeasible
65,88,2,2,Infeasible
66,88,2,2,Infeasible
67,88,2,2,Infeasible
68,88,2,2,Infeasible
69,88,2,2,Infeasible
70,88,2,2,Infeasible
71,88,2,2,Infeasible
72,88,2,2,Infeasible
73,88,2,2,Infeasible
74,88,2,2,Infeasible
75,88,2,2,Infeasible
76,88,2,2,Infeasible
77,88,2,2,Infeasible
78,88,2,2,Infeasible
79,88,2,2,Infeasible
80,88,2,2,Infeasible
81,88,2,2,Infeasible
82,88,2,2,Infeasible
83,88,2,2,Infeasible
84,88,2,2,Infeasible
85,88,2,2,Infeasible
86,88,2,2,Infeasible
87,88,2,2,Infeasible
88,88,2,2,Infeasible
89,88,2,2,Infeasible
90,88,2,2,Infeasible
91,88,2,2,Infeasible
0,88,2,3,Infeasible
1,88,2,3,Infeasible
2,88,2,3,Infeasible
3,88,2,3,Infeasible
4,88,2,3,Infeasible
5,88,2,3,Infeasible
6,88,2,3,Infeasible
7,88,2,3,Infeasible
8,88,2,3,Infeasible
9,88,2,3,Infeasible
10,88,2,3,Infeasible
11,88,2,3,Infeasible
12,88,2,3,Infeasible
13,88,2,3,Infeasible
14,88,2,3,Infeasible
15,88,2,3,Infeasible
16,88,2,3,Infeasible
17,88,2,3,Infeasible
18,88,2,3,Infeasible
19,88,2,3,Infeasible
20,88,2,3,Infeasible
21,88,2,3,Infeasible
22,88,2,3,Infeasible
23,88,2,3,Infeasible
24,88,2,3,Infeasible
25,88,2,3,Infeasible
26,88,2,3,Infeasible
27,88,2,3,Infeasible
28,88,2,3,Infeasible
29,88,2,3,Infeasible
30,88,2,3,Infeasible
31,88,2,3,Infeasible
32,88,2,3,Infeasible
33,88,2,3,Infeasible
34,88,2,3,Infeasible
35,88,2,3,Infeasible
36,88,2,3,Infeasible
37,88,2,3,Infeasible
38,88,2,3,Infeasible
39,88,2,3,Infeasible
40,88,2,3,Infeasible
41,88,2,3,Infeasible
42,88,2,3,Infeasible
43,88,2,3,Infeasible
44,88,2,3,Infeasible
45,88,2,3,Infeasible
46,88,2,3,Infeasible
47,88,2,3,Infeasible
48,88,2,3,Infeasible
49,88,2,3,Infeasible
50,88,2,3,Infeasible
51,88,2,3,Infeasible
52,88,2,3,Infeasible
53,88,2,3,Infeasible
54,88,2,3,Infeasible
55,88,2,3,Infeasible
56,88,2,3,Infeasible
57,88,2,3,Infeasible
58,88,2,3,Infeasible
59,88,2,3,Infeasible
60,88,2,3,Infeasible
61,88,2,3,Infeasible
62,88,2,3,Infeasible
63,88,2,3,Infeasible
64,88,2,3,Infeasible
65,88,2,3,Infeasible
66,88,2,3,Infeasible
67,88,2,3,Infeasible
68,88,2,3,Infeasible
69,88,2,3,Infeasible
70,88,2,3,Infeasible
71,88,2,3,Infeasible
72,88,2,3,Infeasible
73,88,2,3,Infeasible
74,88,2,3,Infeasible
75,88,2,3,Infeasible
76,88,2,3,Infeasible
77,88,2,3,Infeasible
78,88,2,3,Infeasible
79,88,2,3,Infeasible
80,88,2,3,Infeasible
81,88,2,3,Infeasible
82,88,2,3,Infeasible
83,88,2,3,Infeasible
84,88,2,3,Infeasible
85,88,2,3,Infeasible
86,88,2,3,Infeasible
87,88,2,3,Infeasible
88,88,2,3,Infeasible
89,88,2,3,Infeasible
90,88,2,3,Infeasible
91,88,2,3,Infeasible
0,89,2,1,Infeasible
1,89,2,1,Infeasible
2,89,2,1,Infeasible
3,89,2,1,Infeasible
4,89,2,1,Infeasible
5,89,2,1,Infeasible
6,89,2,1,Infeasible
7,89,2,1,Infeasible
8,89,2,1,Infeasible
9,89,2,1,Infeasible
10,89,2,1,Infeasible
11,89,2,1,Infeasible
12,89,2,1,Infeasible
13,89,2,1,Infeasible
14,89,2,1,Infeasible
15,89,2,1,Infeasible
16,89,2,1,Infeasible
17,89,2,1,Infeasible
18,89,2,1,Infeasible
19,89,2,1,Infeasible
20,89,2,1,Infeasible
21,89,2,1,Infeasible
22,89,2,1,Infeasible
23,89,2,1,Infeasible
24,89,2,1,Infeasible
25,89,2,1,Infeasible
26,89,2,1,Infeasible
27,89,2,1,Infeasible
28,89,2,1,Infeasible
29,89,2,1,Infeasible
30,89,2,1,Infeasible
31,89,2,1,Infeasible
32,89,2,1,Infeasible
33,89,2,1,Infeasible
34,89,2,1,Infeasible
35,89,2,1,Infeasible
36,89,2,1,Infeasible
37,89,2,1,Infeasible
38,89,2,1,Infeasible
39,89,2,1,Infeasible
40,89,2,1,Infeasible
41,89,2,1,Infeasible
42,89,2,1,Infeasible
43,89,2,1,Infeasible
44,89,2,1,Infeasible
45,89,2,1,Infeasible
46,89,2,1,Infeasible
47,89,2,1,Infeasible
48,89,2,1,Infeasible
49,89,2,1,Infeasible
50,89,2,1,Infeasible
51,89,2,1,Infeasible
52,89,2,1,Infeasible
53,89,2,1,Infeasible
54,89,2,1,Infeasible
55,89,2,1,Infeasible
56,89,2,1,Infeasible
57,89,2,1,Infeasible
58,89,2,1,Infeasible
59,89,2,1,Infeasible
60,89,2,1,Infeasible
61,89,2,1,Infeasible
62,89,2,1,Infeasible
63,89,2,1,Infeasible
64,89,2,1,Infeasible
65,89,2,1,Infeasible
66,89,2,1,Infeasible
67,89,2,1,Infeasible
68,89,2,1,Infeasible
69,89,2,1,Infeasible
70,89,2,1,Infeasible
71,89,2,1,Infeasible
72,89,2,1,Infeasible
73,89,2,1,Infeasible
74,89,2,1,Infeasible
75,89,2,1,Infeasible
76,89,2,1,Infeasible
77,89,2,1,Infeasible
78,89,2,1,Infeasible
79,89,2,1,Infeasible
80,89,2,1,Infeasible
81,89,2,1,Infeasible
82,89,2,1,Infeasible
83,89,2,1,Infeasible
84,89,2,1,Infeasible
85,89,2,1,Infeasible
86,89,2,1,Infeasible
87,89,2,1,Infeasible
88,89,2,1,Infeasible
89,89,2,1,Infeasible
90,89,2,1,Infeasible
91,89,2,1,Infeasible
0,89,2,2,Feasible
1,89,2,2,Infeasible
2,89,2,2,Infeasible
3,89,2,2,Infeasible
4,89,2,2,Infeasible
5,89,2,2,Infeasible
6,89,2,2,Infeasible
7,89,2,2,Infeasible
8,89,2,2,Infeasible
9,89,2,2,Infeasible
10,89,2,2,Infeasible
11,89,2,2,Infeasible
12,89,2,2,Infeasible
13,89,2,2,Infeasible
14,89,2,2,Infeasible
15,89,2,2,Infeasible
16,89,2,2,Infeasible
17,89,2,2,Infeasible
18,89,2,2,Infeasible
19,89,2,2,Infeasible
20,89,2,2,Infeasible
21,89,2,2,Infeasible
22,89,2,2,Infeasible
23,89,2,2,Infeasible
24,89,2,2,Infeasible
25,89,2,2,Infeasible
26,89,2,2,Infeasible
27,89,2,2,Infeasible
28,89,2,2,Infeasible
29,89,2,2,Infeasible
30,89,2,2,Infeasible
31,89,2,2,Infeasible
32,89,2,2,Infeasible
33,89,2,2,Infeasible
34,89,2,2,Infeasible
35,89,2,2,Infeasible
36,89,2,2,Infeasible
37,89,2,2,Infeasible
38,89,2,2,Feasible
39,89,2,2,Infeasible
40,89,2,2,Infeasible
41,89,2,2,Infeasible
42,89,2,2,Infeasible
43,89,2,2,Infeasible
44,89,2,2,Infeasible
45,89,2,2,Infeasible
46,89,2,2,Infeasible
47,89,2,2,Infeasible
48,89,2,2,Infeasible
49,89,2,2,Infeasible
50,89,2,2,Infeasible
51,89,2,2,Infeasible
52,89,2,2,Infeasible
53,89,2,2,Infeasible
54,89,2,2,Infeasible
55,89,2,2,Infeasible
56,89,2,2,Infeasible
57,89,2,2,Infeasible
58,89,2,2,Infeasible
59,89,2,2,Infeasible
60,89,2,2,Infeasible
61,89,2,2,Infeasible
62,89,2,2,Infeasible
63,89,2,2,Infeasible
64,89,2,2,Infeasible
65,89,2,2,Infeasible
66,89,2,2,Infeasible
67,89,2,2,Infeasible
68,89,2,2,Infeasible
69,89,2,2,Infeasible
70,89,2,2,Infeasible
71,89,2,2,Infeasible
72,89,2,2,Infeasible
73,89,2,2,Infeasible
74,89,2,2,Infeasible
75,89,2,2,Infeasible
76,89,2,2,Infeasible
77,89,2,2,Infeasible
78,89,2,2,Infeasible
79,89,2,2,Infeasible
80,89,2,2,Infeasible
81,89,2,2,Infeasible
82,89,2,2,Infeasible
83,89,2,2,Infeasible
84,89,2,2,Infeasible
85,89,2,2,Infeasible
86,89,2,2,Infeasible
87,89,2,2,Infeasible
88,89,2,2,Infeasible
89,89,2,2,Infeasible
90,89,2,2,Infeasible
91,89,2,2,Infeasible
0,89,2,3,Infeasible
1,89,2,3,Infeasible
2,89,2,3,Infeasible
3,89,2,3,Infeasible
4,89,2,3,Infeasible
5,89,2,3,Infeasible
6,89,2,3,Infeasible
7,89,2,3,Infeasible
8,89,2,3,Infeasible
9,89,2,3,Infeasible
10,89,2,3,Infeasible
11,89,2,3,Infeasible
12,89,2,3,Infeasible
13,89,2,3,Infeasible
14,89,2,3,Infeasible
15,89,2,3,Infeasible
16,89,2,3,Infeasible
17,89,2,3,Infeasible
18,89,2,3,Infeasible
19,89,2,3,Infeasible
20,89,2,3,Infeasible
21,89,2,3,Infeasible
22,89,2,3,Infeasible
23,89,2,3,Infeasible
24,89,2,3,Infeasible
25,89,2,3,Infeasible
26,89,2,3,Infeasible
27,89,2,3,Infeasible
28,89,2,3,Infeasible
29,89,2,3,Infeasible
30,89,2,3,Infeasible
31,89,2,3,Infeasible
32,89,2,3,Infeasible
33,89,2,3,Infeasible
34,89,2,3,Infeasible
35,89,2,3,Infeasible
36,89,2,3,Infeasible
37,89,2,3,Infeasible
38,89,2,3,Infeasible
39,89,2,3,Infeasible
40,89,2,3,Infeasible
41,89,2,3,Infeasible
42,89,2,3,Infeasible
43,89,2,3,Infeasible
44,89,2,3,Infeasible
45,89,2,3,Infeasible
46,89,2,3,Infeasible
47,89,2,3,Infeasible
48,89,2,3,Infeasible
49,89,2,3,Infeasible
50,89,2,3,Infeasible
51,89,2,3,Infeasible
52,89,2,3,Infeasible
53,89,2,3,Infeasible
54,89,2,3,Infeasible
55,89,2,3,Infeasible
56,89,2,3,Infeasible
57,89,2,3,Infeasible
58,89,2,3,Infeasible
59,89,2,3,Infeasible
60,89,2,3,Infeasible
61,89,2,3,Infeasible
62,89,2,3,Infeasible
63,89,2,3,Infeasible
64,89,2,3,Infeasible
65,89,2,3,Infeasible
66,89,2,3,Infeasible
67,89,2,3,Infeasible
68,89,2,3,Infeasible
69,89,2,3,Infeasible
70,89,2,3,Infeasible
71,89,2,3,Infeasible
72,89,2,3,Infeasible
73,89,2,3,Infeasible
74,89,2,3,Infeasible
75,89,2,3,Infeasible
76,89,2,3,Infeasible
77,89,2,3,Infeasible
78,89,2,3,Infeasible
79,89,2,3,Infeasible
80,89,2,3,Infeasible
81,89,2,3,Infeasible
82,89,2,3,Infeasible
83,89,2,3,Infeasible
84,89,2,3,Infeasible
85,89,2,3,Infeasible
86,89,2,3,Infeasible
87,89,2,3,Infeasible
88,89,2,3,Infeasible
89,89,2,3,Infeasible
90,89,2,3,Infeasible
91,89,2,3,Infeasible
0,90,2,1,Infeasible
1,90,2,1,Infeasible
2,90,2,1,Infeasible
3,90,2,1,Infeasible
4,90,2,1,Infeasible
5,90,2,1,Infeasible
6,90,2,1,Infeasible
7,90,2,1,Infeasible
8,90,2,1,Infeasible
9,90,2,1,Infeasible
10,90,2,1,Infeasible
11,90,2,1,Infeasible
12,90,2,1,Infeasible
13,90,2,1,Infeasible
14,90,2,1,Infeasible
15,90,2,1,Infeasible
16,90,2,1,Infeasible
17,90,2,1,Infeasible
18,90,2,1,Infeasible
19,90,2,1,Infeasible
20,90,2,1,Infeasible
21,90,2,1,Infeasible
22,90,2,1,Infeasible
23,90,2,1,Infeasible
24,90,2,1,Infeasible
25,90,2,1,Infeasible
26,90,2,1,Infeasible
27,90,2,1,Infeasible
28,90,2,1,Infeasible
29,90,2,1,Infeasible
30,90,2,1,Infeasible
31,90,2,1,Infeasible
32,90,2,1,Infeasible
33,90,2,1,Infeasible
34,90,2,1,Infeasible
35,90,2,1,Infeasible
36,90,2,1,Infeasible
37,90,2,1,Infeasible
38,90,2,1,Infeasible
39,90,2,1,Infeasible
40,90,2,1,Infeasible
41,90,2,1,Infeasible
42,90,2,1,Infeasible
43,90,2,1,Infeasible
44,90,2,1,Infeasible
45,90,2,1,Infeasible
46,90,2,1,Infeasible
47,90,2,1,Infeasible
48,90,2,1,Infeasible
49,90,2,1,Infeasible
50,90,2,1,Infeasible
51,90,2,1,Infeasible
52,90,2,1,Infeasible
53,90,2,1,Infeasible
54,90,2,1,Infeasible
55,90,2,1,Infeasible
56,90,2,1,Infeasible
57,90,2,1,Infeasible
58,90,2,1,Infeasible
59,90,2,1,Infeasible
60,90,2,1,Infeasible
61,90,2,1,Infeasible
62,90,2,1,Infeasible
63,90,2,1,Infeasible
64,90,2,1,Infeasible
65,90,2,1,Infeasible
66,90,2,1,Infeasible
67,90,2,1,Infeasible
68,90,2,1,Infeasible
69,90,2,1,Infeasible
70,90,2,1,Infeasible
71,90,2,1,Infeasible
72,90,2,1,Infeasible
73,90,2,1,Infeasible
74,90,2,1,Infeasible
75,90,2,1,Infeasible
76,90,2,1,Infeasible
77,90,2,1,Infeasible
78,90,2,1,Infeasible
79,90,2,1,Infeasible
80,90,2,1,Infeasible
81,90,2,1,Infeasible
82,90,2,1,Infeasible
83,90,2,1,Infeasible
84,90,2,1,Infeasible
85,90,2,1,Infeasible
86,90,2,1,Infeasible
87,90,2,1,Infeasible
88,90,2,1,Infeasible
89,90,2,1,Infeasible
90,90,2,1,Infeasible
91,90,2,1,Infeasible
0,90,2,2,Infeasible
1,90,2,2,Infeasible
2,90,2,2,Infeasible
3,90,2,2,Infeasible
4,90,2,2,Infeasible
5,90,2,2,Infeasible
6,90,2,2,Infeasible
7,90,2,2,Infeasible
8,90,2,2,Infeasible
9,90,2,2,Infeasible
10,90,2,2,Infeasible
11,90,2,2,Infeasible
12,90,2,2,Infeasible
13,90,2,2,Infeasible
14,90,2,2,Infeasible
15,90,2,2,Infeasible
16,90,2,2,Infeasible
17,90,2,2,Infeasible
18,90,2,2,Infeasible
19,90,2,2,Infeasible
20,90,2,2,Infeasible
21,90,2,2,Infeasible
22,90,2,2,Infeasible
23,90,2,2,Infeasible
24,90,2,2,Infeasible
25,90,2,2,Infeasible
26,90,2,2,Infeasible
27,90,2,2,Infeasible
28,90,2,2,Infeasible
29,90,2,2,Infeasible
30,90,2,2,Infeasible
31,90,2,2,Infeasible
32,90,2,2,Infeasible
33,90,2,2,Infeasible
34,90,2,2,Infeasible
35,90,2,2,Infeasible
36,90,2,2,Infeasible
37,90,2,2,Infeasible
38,90,2,2,Infeasible
39,90,2,2,Infeasible
40,90,2,2,Infeasible
41,90,2,2,Infeasible
42,90,2,2,Infeasible
43,90,2,2,Infeasible
44,90,2,2,Infeasible
45,90,2,2,Infeasible
46,90,2,2,Infeasible
47,90,2,2,Infeasible
48,90,2,2,Infeasible
49,90,2,2,Infeasible
50,90,2,2,Infeasible
51,90,2,2,Infeasible
52,90,2,2,Infeasible
53,90,2,2,Infeasible
54,90,2,2,Infeasible
55,90,2,2,Infeasible
56,90,2,2,Infeasible
57,90,2,2,Infeasible
58,90,2,2,Infeasible
59,90,2,2,Infeasible
60,90,2,2,Infeasible
61,90,2,2,Infeasible
62,90,2,2,Infeasible
63,90,2,2,Infeasible
64,90,2,2,Infeasible
65,90,2,2,Infeasible
66,90,2,2,Infeasible
67,90,2,2,Feasible
68,90,2,2,Infeasible
69,90,2,2,Infeasible
70,90,2,2,Infeasible
71,90,2,2,Infeasible
72,90,2,2,Infeasible
73,90,2,2,Infeasible
74,90,2,2,Infeasible
75,90,2,2,Infeasible
76,90,2,2,Infeasible
77,90,2,2,Infeasible
78,90,2,2,Infeasible
79,90,2,2,Infeasible
80,90,2,2,Infeasible
81,90,2,2,Infeasible
82,90,2,2,Infeasible
83,90,2,2,Infeasible
84,90,2,2,Infeasible
85,90,2,2,Infeasible
86,90,2,2,Infeasible
87,90,2,2,Infeasible
88,90,2,2,Infeasible
89,90,2,2,Infeasible
90,90,2,2,Infeasible
91,90,2,2,Infeasible
0,90,2,3,Infeasible
1,90,2,3,Infeasible
2,90,2,3,Infeasible
3,90,2,3,Infeasible
4,90,2,3,Infeasible
5,90,2,3,Infeasible
6,90,2,3,Infeasible
7,90,2,3,Infeasible
8,90,2,3,Infeasible
9,90,2,3,Infeasible
10,90,2,3,Infeasible
11,90,2,3,Infeasible
12,90,2,3,Infeasible
13,90,2,3,Infeasible
14,90,2,3,Infeasible
15,90,2,3,Infeasible
16,90,2,3,Infeasible
17,90,2,3,Infeasible
18,90,2,3,Infeasible
19,90,2,3,Infeasible
20,90,2,3,Infeasible
21,90,2,3,Infeasible
22,90,2,3,Infeasible
23,90,2,3,Infeasible
24,90,2,3,Infeasible
25,90,2,3,Infeasible
26,90,2,3,Infeasible
27,90,2,3,Infeasible
28,90,2,3,Infeasible
29,90,2,3,Infeasible
30,90,2,3,Infeasible
31,90,2,3,Infeasible
32,90,2,3,Infeasible
33,90,2,3,Infeasible
34,90,2,3,Infeasible
35,90,2,3,Infeasible
36,90,2,3,Infeasible
37,90,2,3,Infeasible
38,90,2,3,Infeasible
39,90,2,3,Infeasible
40,90,2,3,Infeasible
41,90,2,3,Infeasible
42,90,2,3,Infeasible
43,90,2,3,Infeasible
44,90,2,3,Infeasible
45,90,2,3,Infeasible
46,90,2,3,Infeasible
47,90,2,3,Infeasible
48,90,2,3,Infeasible
49,90,2,3,Infeasible
50,90,2,3,Infeasible
51,90,2,3,Infeasible
52,90,2,3,Infeasible
53,90,2,3,Infeasible
54,90,2,3,Infeasible
55,90,2,3,Infeasible
56,90,2,3,Infeasible
57,90,2,3,Infeasible
58,90,2,3,Infeasible
59,90,2,3,Infeasible
60,90,2,3,Infeasible
61,90,2,3,Infeasible
62,90,2,3,Infeasible
63,90,2,3,Infeasible
64,90,2,3,Infeasible
65,90,2,3,Infeasible
66,90,2,3,Infeasible
67,90,2,3,Infeasible
68,90,2,3,Infeasible
69,90,2,3,Infeasible
70,90,2,3,Infeasible
71,90,2,3,Infeasible
72,90,2,3,Infeasible
73,90,2,3,Infeasible
74,90,2,3,Infeasible
75,90,2,3,Infeasible
76,90,2,3,Infeasible
77,90,2,3,Infeasible
78,90,2,3,Infeasible
79,90,2,3,Infeasible
80,90,2,3,Infeasible
81,90,2,3,Infeasible
82,90,2,3,Infeasible
83,90,2,3,Infeasible
84,90,2,3,Infeasible
85,90,2,3,Infeasible
86,90,2,3,Infeasible
87,90,2,3,Infeasible
88,90,2,3,Infeasible
89,90,2,3,Infeasible
90,90,2,3,Infeasible
91,90,2,3,Feasible
0,91,2,1,Infeasible
1,91,2,1,Infeasible
2,91,2,1,Infeasible
3,91,2,1,Infeasible
4,91,2,1,Infeasible
5,91,2,1,Infeasible
6,91,2,1,Infeasible
7,91,2,1,Infeasible
8,91,2,1,Infeasible
9,91,2,1,Infeasible
10,91,2,1,Infeasible
11,91,2,1,Infeasible
12,91,2,1,Infeasible
13,91,2,1,Infeasible
14,91,2,1,Infeasible
15,91,2,1,Infeasible
16,91,2,1,Infeasible
17,91,2,1,Infeasible
18,91,2,1,Infeasible
19,91,2,1,Infeasible
20,91,2,1,Infeasible
21,91,2,1,Infeasible
22,91,2,1,Infeasible
23,91,2,1,Infeasible
24,91,2,1,Infeasible
25,91,2,1,Infeasible
26,91,2,1,Infeasible
27,91,2,1,Infeasible
28,91,2,1,Infeasible
29,91,2,1,Infeasible
30,91,2,1,Infeasible
31,91,2,1,Infeasible
32,91,2,1,Infeasible
33,91,2,1,Infeasible
34,91,2,1,Infeasible
35,91,2,1,Infeasible
36,91,2,1,Infeasible
37,91,2,1,Infeasible
38,91,2,1,Infeasible
39,91,2,1,Infeasible
40,91,2,1,Infeasible
41,91,2,1,Infeasible
42,91,2,1,Infeasible
43,91,2,1,Infeasible
44,91,2,1,Infeasible
45,91,2,1,Infeasible
46,91,2,1,Infeasible
47,91,2,1,Infeasible
48,91,2,1,Infeasible
49,91,2,1,Infeasible
50,91,2,1,Infeasible
51,91,2,1,Infeasible
52,91,2,1,Infeasible
53,91,2,1,Infeasible
54,91,2,1,Infeasible
55,91,2,1,Infeasible
56,91,2,1,Infeasible
57,91,2,1,Infeasible
58,91,2,1,Infeasible
59,91,2,1,Infeasible
60,91,2,1,Infeasible
61,91,2,1,Infeasible
62,91,2,1,Infeasible
63,91,2,1,Infeasible
64,91,2,1,Infeasible
65,91,2,1,Infeasible
66,91,2,1,Infeasible
67,91,2,1,Infeasible
68,91,2,1,Infeasible
69,91,2,1,Infeasible
70,91,2,1,Infeasible
71,91,2,1,Infeasible
72,91,2,1,Infeasible
73,91,2,1,Infeasible
74,91,2,1,Infeasible
75,91,2,1,Infeasible
76,91,2,1,Infeasible
77,91,2,1,Infeasible
78,91,2,1,Infeasible
79,91,2,1,Infeasible
80,91,2,1,Infeasible
81,91,2,1,Infeasible
82,91,2,1,Infeasible
83,91,2,1,Infeasible
84,91,2,1,Infeasible
85,91,2,1,Infeasible
86,91,2,1,Infeasible
87,91,2,1,Infeasible
88,91,2,1,Infeasible
89,91,2,1,Infeasible
90,91,2,1,Infeasible
91,91,2,1,Infeasible
0,91,2,2,Infeasible
1,91,2,2,Infeasible
2,91,2,2,Infeasible
3,91,2,2,Infeasible
4,91,2,2,Infeasible
5,91,2,2,Infeasible
6,91,2,2,Infeasible
7,91,2,2,Infeasible
8,91,2,2,Infeasible
9,91,2,2,Infeasible
10,91,2,2,Infeasible
11,91,2,2,Infeasible
12,91,2,2,Infeasible
13,91,2,2,Infeasible
14,91,2,2,Infeasible
15,91,2,2,Infeasible
16,91,2,2,Infeasible
17,91,2,2,Infeasible
18,91,2,2,Infeasible
19,91,2,2,Infeasible
20,91,2,2,Infeasible
21,91,2,2,Infeasible
22,91,2,2,Infeasible
23,91,2,2,Infeasible
24,91,2,2,Infeasible
25,91,2,2,Infeasible
26,91,2,2,Infeasible
27,91,2,2,Infeasible
28,91,2,2,Infeasible
29,91,2,2,Infeasible
30,91,2,2,Infeasible
31,91,2,2,Infeasible
32,91,2,2,Infeasible
33,91,2,2,Infeasible
34,91,2,2,Infeasible
35,91,2,2,Infeasible
36,91,2,2,Infeasible
37,91,2,2,Infeasible
38,91,2,2,Infeasible
39,91,2,2,Infeasible
40,91,2,2,Infeasible
41,91,2,2,Infeasible
