Region,category,cat_score,childRegions,RId
Central Europe,jun,5.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,may,4.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,mar,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,feb,2.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,jan,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,shopping,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,cities & architecture,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,culinary,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,culture,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,apr,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,wintersports,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,aug,5.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,oct,4.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,nov,2.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,sep,5.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,average weekly cost,0.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,nature & wildlife,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,hiking,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,Safety from crime,4.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,beach,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,watersports,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
Central Europe,entertainment,3.0,"British Islands, Central Europe, Eastern Europe, North Europe, Southern Europe, England and Wales, Ireland and Northern Ireland, Scotland, Austria, Benelux, France, Germany, Slovenia and Croatia, Switzerland and Liechtenstein, Albania  Kosovo, Baltic states, Belarus  Ukraine and Moldova, Czech Republic and Slovakia, Hungary, Poland, Romania  Bulgaria and Macedonia, Serbia  Bosnia and Herzegovina  Montenegro, Finland, Iceland and Faroe Islands, Norway, Sweden and Denmark, Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",38
